Price(M),Floor,Area (Saleable),Trans Date,Age,Club,DisMTR(km),DisCBD(km),SchoolZone
600,14,575,6/4/2018,18.92,1,0.5,35.1,0
535,14,389,23/5/2018,18.92,1,0.5,35.1,0
510,8,376,30/5/2018,18.92,1,0.5,35.1,0
620,6,389,12/10/2018,18.92,1,0.5,35.1,0
645,2,575,9/5/2018,18.92,1,0.5,35.1,0
450,2,389,6/9/2018,18.92,1,0.5,35.1,0
520,24,376,22/2/2018,18.92,1,0.5,35.1,0
520,23,376,20/4/2018,18.92,1,0.5,35.1,0
600,22,499,15/6/2018,18.92,1,0.5,35.1,0
583,21,389,22/8/2018,18.92,1,0.5,35.1,0
575,20,389,9/8/2018,18.92,1,0.5,35.1,0
400,18,376,7/2/2018,18.92,1,0.5,35.1,0
485,16,389,22/2/2018,18.92,1,0.5,35.1,0
480,12,389,22/2/2018,18.92,1,0.5,35.1,0
645,10,575,26/2/2018,18.92,1,0.5,35.1,0
529,8,376,28/6/2018,18.92,1,0.5,35.1,0
560,6,499,21/8/2018,18.92,1,0.5,35.1,0
600,4,499,14/5/2018,18.92,1,0.5,35.1,0
456,22,381,10/1/2018,18.17,1,0.5,35.1,0
525,21,381,21/5/2018,18.17,1,0.5,35.1,0
540,20,381,22/6/2018,18.17,1,0.5,35.1,0
568,19,381,13/7/2018,18.17,1,0.5,35.1,0
432,18,381,27/2/2018,18.17,1,0.5,35.1,0
485,18,381,10/4/2018,18.17,1,0.5,35.1,0
565,15,376,16/8/2018,18.17,1,0.5,35.1,0
550,5,381,19/9/2018,18.17,1,0.5,35.1,0
500,2,383,18/4/2018,18.17,1,0.5,35.1,0
535,1,381,2/10/2018,18.17,1,0.5,35.1,0
495,24,383,22/1/2018,18.17,1,0.5,35.1,0
485,15,376,1/3/2018,18.17,1,0.5,35.1,0
580,14,381,12/6/2018,18.17,1,0.5,35.1,0
520,12,381,8/5/2018,18.17,1,0.5,35.1,0
480,5,383,26/6/2018,18.17,1,0.5,35.1,0
435,1,381,11/1/2018,18.17,1,0.5,35.1,0
500,24,381,19/1/2018,18.17,1,0.5,35.1,0
494,23,383,30/1/2018,18.17,1,0.5,35.1,0
574,21,381,3/8/2018,18.17,1,0.5,35.1,0
523,14,381,17/5/2018,18.17,1,0.5,35.1,0
570,14,381,17/7/2018,18.17,1,0.5,35.1,0
498,11,383,23/5/2018,18.17,1,0.5,35.1,0
523,10,383,6/6/2018,18.17,1,0.5,35.1,0
518,10,381,25/5/2018,18.17,1,0.5,35.1,0
470,9,381,12/3/2018,18.17,1,0.5,35.1,0
505,7,384,24/8/2018,18.17,1,0.5,35.1,0
475,6,381,7/2/2018,18.17,1,0.5,35.1,0
527,6,381,11/5/2018,18.17,1,0.5,35.1,0
456,6,381,24/1/2018,18.17,1,0.5,35.1,0
528,5,381,22/6/2018,18.17,1,0.5,35.1,0
505,4,376,24/5/2018,18.17,1,0.5,35.1,0
483,2,383,23/2/2018,18.17,1,0.5,35.1,0
445,1,376,23/2/2018,18.17,1,0.5,35.1,0
593,37,603,2/3/2018,28.75,1,2.1,33.5,0
535,36,455,30/10/2018,28.75,1,2.1,33.5,0
505,35,462,30/10/2018,28.75,1,2.1,33.5,0
495,25,455,23/11/2018,28.75,1,2.1,33.5,0
500,18,501,28/8/2018,28.75,1,2.1,33.5,0
564,18,455,18/5/2018,28.75,1,2.1,33.5,0
628,12,597,5/11/2018,28.75,1,2.1,33.5,0
540,9,597,6/6/2018,28.75,1,2.1,33.5,0
452,2,462,1/2/2018,28.75,1,2.1,33.5,0
513,40,455,6/4/2018,28.75,1,2.1,33.5,0
678,34,597,18/5/2018,28.75,1,2.1,33.5,0
430,31,455,29/8/2018,28.75,1,2.1,33.5,0
535,24,455,28/3/2018,28.75,1,2.1,33.5,0
635,20,597,24/5/2018,28.75,1,2.1,33.5,0
600,17,455,4/9/2018,28.75,1,2.1,33.5,0
485,13,455,11/12/2018,28.75,1,2.1,33.5,0
510,12,455,29/5/2018,28.75,1,2.1,33.5,0
534,4,462,13/7/2018,28.75,1,2.1,33.5,0
485,44,464,16/11/2018,28.75,1,2.1,33.5,0
590,36,597,4/12/2018,28.75,1,2.1,33.5,0
578,33,455,21/5/2018,28.75,1,2.1,33.5,0
485,26,462,26/3/2018,28.75,1,2.1,33.5,0
520,26,455,11/9/2018,28.75,1,2.1,33.5,0
502,22,462,12/3/2018,28.75,1,2.1,33.5,0
461,15,501,8/6/2018,28.75,1,2.1,33.5,0
594,33,455,26/4/2018,28.75,1,2.1,33.5,0
520,20,597,7/11/2018,28.75,1,2.1,33.5,0
600,19,603,12/6/2018,28.75,1,2.1,33.5,0
598,11,597,30/1/2018,28.75,1,2.1,33.5,0
550,5,501,5/7/2018,28.75,1,2.1,33.5,0
483,17,455,13/11/2018,28.5,1,2.1,33.5,0
695,10,603,3/9/2018,28.5,1,2.1,33.5,0
550,3,603,7/6/2018,28.5,1,2.1,33.5,0
634,1,603,25/7/2018,28.5,1,2.1,33.5,0
498,43,462,19/11/2018,28.5,1,2.1,33.5,0
605,42,597,26/1/2018,28.5,1,2.1,33.5,0
638,40,597,9/3/2018,28.5,1,2.1,33.5,0
638,39,603,25/4/2018,28.5,1,2.1,33.5,0
468,38,462,16/11/2018,28.5,1,2.1,33.5,0
540,37,501,23/5/2018,28.5,1,2.1,33.5,0
550,34,462,14/8/2018,28.5,1,2.1,33.5,0
540,34,597,12/3/2018,28.5,1,2.1,33.5,0
670,32,597,15/8/2018,28.5,1,2.1,33.5,0
460,30,501,9/3/2018,28.5,1,2.1,33.5,0
600,23,603,23/3/2018,28.5,1,2.1,33.5,0
495,21,455,29/3/2018,28.5,1,2.1,33.5,0
405,20,462,13/4/2018,28.5,1,2.1,33.5,0
524,19,455,28/3/2018,28.5,1,2.1,33.5,0
300,8,462,22/3/2018,28.5,1,2.1,33.5,0
484,6,455,26/3/2018,28.5,1,2.1,33.5,0
560,42,462,14/6/2018,28.5,1,2.1,33.5,0
600,30,501,27/7/2018,28.5,1,2.1,33.5,0
668,27,597,21/5/2018,28.5,1,2.1,33.5,0
480,22,501,14/3/2018,28.5,1,2.1,33.5,0
250,11,603,30/11/2018,28.5,1,2.1,33.5,0
445,2,462,11/12/2018,28.5,1,2.1,33.5,0
535,43,455,23/3/2018,28.5,1,2.1,33.5,0
580,22,462,21/6/2018,28.5,1,2.1,33.5,0
584,17,501,9/8/2018,28.5,1,2.1,33.5,0
500,16,455,26/10/2018,28.5,1,2.1,33.5,0
597,5,597,18/4/2018,28.5,1,2.1,33.5,0
400,27,501,10/12/2018,28.25,1,2.1,33.5,0
568,18,455,6/11/2018,28.25,1,2.1,33.5,0
565,43,455,10/1/2018,28.25,1,2.1,33.5,0
520,25,462,9/11/2018,28.25,1,2.1,33.5,0
450,16,455,21/12/2018,28.25,1,2.1,33.5,0
645,15,597,29/3/2018,28.25,1,2.1,33.5,0
487,12,462,30/11/2018,28.25,1,2.1,33.5,0
600,10,462,17/8/2018,28.25,1,2.1,33.5,0
600,5,597,12/1/2018,28.25,1,2.1,33.5,0
450,34,415,24/8/2018,33.08,1,3.4,34.4,0
498,33,415,7/8/2018,33.08,1,3.4,34.4,0
423,32,351,13/2/2018,33.08,1,3.4,34.4,0
418,30,363,24/4/2018,33.08,1,3.4,34.4,0
200,28,363,4/7/2018,33.08,1,3.4,34.4,0
370,23,363,21/11/2018,33.08,1,3.4,34.4,0
400,23,363,22/3/2018,33.08,1,3.4,34.4,0
375,22,355,14/2/2018,33.08,1,3.4,34.4,0
462,19,363,31/7/2018,33.08,1,3.4,34.4,0
435,19,351,16/10/2018,33.08,1,3.4,34.4,0
383,16,351,11/1/2018,33.08,1,3.4,34.4,0
398,15,363,30/1/2018,33.08,1,3.4,34.4,0
468,14,363,4/9/2018,33.08,1,3.4,34.4,0
480,12,415,11/10/2018,33.08,1,3.4,34.4,0
448,10,415,2/5/2018,33.08,1,3.4,34.4,0
450,8,415,31/8/2018,33.08,1,3.4,34.4,0
473,8,415,13/9/2018,33.08,1,3.4,34.4,0
366,2,363,8/1/2018,33.08,1,3.4,34.4,0
400,1,415,13/11/2018,33.08,1,3.4,34.4,0
445,32,338,28/5/2018,33.08,1,3.4,34.4,0
480,29,415,15/5/2018,33.08,1,3.4,34.4,0
427,29,351,17/4/2018,33.08,1,3.4,34.4,0
448,28,363,2/5/2018,33.08,1,3.4,34.4,0
460,23,363,23/8/2018,33.08,1,3.4,34.4,0
500,23,415,9/7/2018,33.08,1,3.4,34.4,0
425,22,351,16/5/2018,33.08,1,3.4,34.4,0
434,21,351,11/5/2018,33.08,1,3.4,34.4,0
360,20,351,17/1/2018,33.08,1,3.4,34.4,0
438,19,351,29/5/2018,33.08,1,3.4,34.4,0
430,16,415,13/4/2018,33.08,1,3.4,34.4,0
460,15,415,14/5/2018,33.08,1,3.4,34.4,0
470,14,415,6/4/2018,33.08,1,3.4,34.4,0
438,13,351,30/7/2018,33.08,1,3.4,34.4,0
388,6,338,5/2/2018,33.08,1,3.4,34.4,0
382,4,338,20/12/2018,33.08,1,3.4,34.4,0
405,3,363,28/12/2018,33.08,1,3.4,34.4,0
380,2,351,11/7/2018,33.08,1,3.4,34.4,0
410,2,415,8/5/2018,33.08,1,3.4,34.4,0
414,2,363,24/5/2018,33.08,1,3.4,34.4,0
430,37,363,20/7/2018,32.75,1,3.4,34.4,0
450,37,351,1/6/2018,32.75,1,3.4,34.4,0
450,37,415,22/3/2018,32.75,1,3.4,34.4,0
398,33,351,8/1/2018,32.75,1,3.4,34.4,0
480,32,363,17/7/2018,32.75,1,3.4,34.4,0
386,32,338,19/1/2018,32.75,1,3.4,34.4,0
397,32,338,10/1/2018,32.75,1,3.4,34.4,0
426,31,338,7/5/2018,32.75,1,3.4,34.4,0
425,31,363,6/2/2018,32.75,1,3.4,34.4,0
411,30,363,9/11/2018,32.75,1,3.4,34.4,0
430,30,338,8/6/2018,32.75,1,3.4,34.4,0
408,29,338,7/2/2018,32.75,1,3.4,34.4,0
410,27,415,15/1/2018,32.75,1,3.4,34.4,0
137,27,415,27/4/2018,32.75,1,3.4,34.4,0
437,26,415,31/1/2018,32.75,1,3.4,34.4,0
430,24,351,4/6/2018,32.75,1,3.4,34.4,0
400,14,351,21/3/2018,32.75,1,3.4,34.4,0
480,10,415,1/6/2018,32.75,1,3.4,34.4,0
408,8,338,26/4/2018,32.75,1,3.4,34.4,0
435,7,338,2/10/2018,32.75,1,3.4,34.4,0
427,2,363,5/6/2018,32.75,1,3.4,34.4,0
322,1,338,23/1/2018,32.75,1,3.4,34.4,0
430,37,415,21/2/2018,32.75,1,3.4,34.4,0
452,29,415,4/4/2018,32.75,1,3.4,34.4,0
500,27,415,18/7/2018,32.75,1,3.4,34.4,0
480,24,415,29/5/2018,32.75,1,3.4,34.4,0
418,12,363,2/5/2018,32.75,1,3.4,34.4,0
405,8,351,21/2/2018,32.75,1,3.4,34.4,0
400,6,363,13/7/2018,32.75,1,3.4,34.4,0
380,4,338,22/2/2018,32.75,1,3.4,34.4,0
435,4,363,25/5/2018,32.75,1,3.4,34.4,0
328,2,338,12/1/2018,32.75,1,3.4,34.4,0
388,1,351,9/4/2018,32.75,1,3.4,34.4,0
580,26,409,1/8/2018,30.92,1,0.5,32.6,0
510,24,314,18/9/2018,30.92,1,0.5,32.6,0
600,24,409,10/8/2018,30.92,1,0.5,32.6,0
573,21,409,30/5/2018,30.92,1,0.5,32.6,0
600,20,487,16/8/2018,30.92,1,0.5,32.6,0
450,15,314,28/6/2018,30.92,1,0.5,32.6,0
525,8,409,11/1/2018,30.92,1,0.5,32.6,0
510,7,408,13/3/2018,30.92,1,0.5,32.6,0
430,7,314,9/2/2018,30.92,1,0.5,32.6,0
555,6,487,8/6/2018,30.92,1,0.5,32.6,0
528,5,409,16/5/2018,30.92,1,0.5,32.6,0
500,3,314,14/6/2018,30.92,1,0.5,32.6,0
580,24,409,5/6/2018,30.92,1,0.5,32.6,0
600,19,487,22/2/2018,30.92,1,0.5,32.6,0
445,17,314,23/1/2018,30.92,1,0.5,32.6,0
600,15,487,21/6/2018,30.92,1,0.5,32.6,0
555,13,409,23/4/2018,30.92,1,0.5,32.6,0
500,7,408,8/6/2018,30.92,1,0.5,32.6,0
600,5,487,11/5/2018,30.92,1,0.5,32.6,0
415,2,314,18/4/2018,30.92,1,0.5,32.6,0
320,26,272,14/2/2018,30.42,1,0.5,32.6,0
470,26,325,10/4/2018,30.42,1,0.5,32.6,0
425,25,272,15/6/2018,30.42,1,0.5,32.6,0
525,23,325,4/9/2018,30.42,1,0.5,32.6,0
402,22,272,5/2/2018,30.42,1,0.5,32.6,0
470,22,346,26/2/2018,30.42,1,0.5,32.6,0
469,21,346,9/11/2018,30.42,1,0.5,32.6,0
460,20,346,3/1/2018,30.42,1,0.5,32.6,0
448,16,346,26/1/2018,30.42,1,0.5,32.6,0
458,15,325,25/4/2018,30.42,1,0.5,32.6,0
418,10,325,9/11/2018,30.42,1,0.5,32.6,0
495,9,346,15/8/2018,30.42,1,0.5,32.6,0
450,8,346,27/7/2018,30.42,1,0.5,32.6,0
400,7,272,8/6/2018,30.42,1,0.5,32.6,0
418,6,325,30/11/2018,30.42,1,0.5,32.6,0
508,5,346,15/8/2018,30.42,1,0.5,32.6,0
468,5,346,8/3/2018,30.42,1,0.5,32.6,0
442,2,325,8/3/2018,30.42,1,0.5,32.6,0
400,1,272,4/6/2018,30.42,1,0.5,32.6,0
370,1,272,27/6/2018,30.42,1,0.5,32.6,0
788,17,583,16/5/2018,30.42,1,0.5,32.6,0
785,15,583,17/7/2018,30.42,1,0.5,32.6,0
750,13,583,22/6/2018,30.42,1,0.5,32.6,0
733,1,583,10/7/2018,30.42,1,0.5,32.6,0
425,26,272,1/3/2018,30.42,1,0.5,32.6,0
570,25,346,28/6/2018,30.42,1,0.5,32.6,0
425,25,272,2/5/2018,30.42,1,0.5,32.6,0
470,25,325,15/2/2018,30.42,1,0.5,32.6,0
435,24,272,30/5/2018,30.42,1,0.5,32.6,0
500,24,346,14/6/2018,30.42,1,0.5,32.6,0
462,23,325,18/4/2018,30.42,1,0.5,32.6,0
425,21,272,3/4/2018,30.42,1,0.5,32.6,0
463,21,325,6/4/2018,30.42,1,0.5,32.6,0
465,20,325,29/5/2018,30.42,1,0.5,32.6,0
470,15,346,8/3/2018,30.42,1,0.5,32.6,0
400,14,272,7/12/2018,30.42,1,0.5,32.6,0
473,13,346,8/1/2018,30.42,1,0.5,32.6,0
430,12,272,14/5/2018,30.42,1,0.5,32.6,0
507,8,325,30/8/2018,30.42,1,0.5,32.6,0
458,5,325,26/2/2018,30.42,1,0.5,32.6,0
448,4,325,8/5/2018,30.42,1,0.5,32.6,0
485,3,325,20/6/2018,30.42,1,0.5,32.6,0
450,2,272,5/7/2018,30.42,1,0.5,32.6,0
465,1,346,25/4/2018,30.42,1,0.5,32.6,0
840,31,733,28/5/2018,16.25,1,4.6,29.3,0
300,31,617,22/6/2018,16.25,1,4.6,29.3,0
625,28,519,2/3/2018,16.25,1,4.6,29.3,0
970,15,811,6/4/2018,16.25,1,4.6,29.3,0
780,15,617,25/5/2018,16.25,1,4.6,29.3,0
730,30,617,30/1/2018,16.25,1,4.6,29.3,0
940,20,733,18/7/2018,16.25,1,4.6,29.3,0
650,15,519,30/5/2018,16.25,1,4.6,29.3,0
530,7,519,8/1/2018,16.25,1,4.6,29.3,0
815,1,811,21/5/2018,16.25,1,4.6,29.3,0
600,31,519,26/1/2018,16.25,1,4.6,29.3,0
760,26,617,22/2/2018,16.25,1,4.6,29.3,0
640,11,734,24/7/2018,16.25,1,4.6,29.3,0
810,11,742,20/7/2018,16.25,1,4.6,29.3,0
962,8,811,29/5/2018,16.25,1,4.6,29.3,0
225,6,742,6/2/2018,16.25,1,4.6,29.3,0
908,32,733,24/5/2018,16.25,1,4.6,29.3,0
275,31,811,17/7/2018,16.25,1,4.6,29.3,0
650,26,519,12/6/2018,16.25,1,4.6,29.3,0
850,22,617,26/10/2018,16.25,1,4.6,29.3,0
1038,21,811,12/2/2018,16.25,1,4.6,29.3,0
795,17,742,14/3/2018,16.25,1,4.6,29.3,0
798,15,617,29/6/2018,16.25,1,4.6,29.3,0
590,8,519,9/4/2018,16.25,1,4.6,29.3,0
600,6,742,29/8/2018,16.25,1,4.6,29.3,0
670,32,490,21/6/2018,16.25,1,4.6,29.3,0
1108,28,741,10/7/2018,16.25,1,4.6,29.3,0
969,22,741,15/8/2018,16.25,1,4.6,29.3,0
660,21,490,27/9/2018,16.25,1,4.6,29.3,0
990,9,741,3/7/2018,16.25,1,4.6,29.3,0
763,7,549,3/9/2018,16.25,1,4.6,29.3,0
820,2,741,14/2/2018,16.25,1,4.6,29.3,0
710,28,650,23/2/2018,16.25,1,4.6,29.3,0
769,18,654,11/9/2018,16.25,1,4.6,29.3,0
736,17,549,15/5/2018,16.25,1,4.6,29.3,0
588,17,490,12/1/2018,16.25,1,4.6,29.3,0
745,15,650,29/6/2018,16.25,1,4.6,29.3,0
500,15,549,9/5/2018,16.25,1,4.6,29.3,0
772,12,654,12/11/2018,16.25,1,4.6,29.3,0
600,10,549,24/1/2018,16.25,1,4.6,29.3,0
880,7,741,13/3/2018,16.25,1,4.6,29.3,0
846,25,741,11/1/2018,16.25,1,4.6,29.3,0
699,18,549,15/8/2018,16.25,1,4.6,29.3,0
725,13,549,16/3/2018,16.25,1,4.6,29.3,0
648,7,650,10/1/2018,16.25,1,4.6,29.3,0
600,3,650,17/12/2018,16.25,1,4.6,29.3,0
420,32,340,12/2/2018,28.42,0,1.6,33.3,0
400,22,309,6/9/2018,28.42,0,1.6,33.3,0
200,21,340,13/3/2018,28.42,0,1.6,33.3,0
465,12,309,19/7/2018,28.42,0,1.6,33.3,0
466,9,309,24/7/2018,28.42,0,1.6,33.3,0
378,8,339,18/7/2018,28.42,0,1.6,33.3,0
430,27,340,7/12/2018,28.42,0,1.6,33.3,0
414,21,309,14/11/2018,28.42,0,1.6,33.3,0
485,14,339,13/9/2018,28.42,0,1.6,33.3,0
500,14,391,26/11/2018,28.42,0,1.6,33.3,0
415,3,309,20/4/2018,28.42,0,1.6,33.3,0
403,3,397,5/1/2018,28.42,0,1.6,33.3,0
490,34,342,15/6/2018,28.42,0,1.6,33.3,0
435,24,301,19/4/2018,28.42,0,1.6,33.3,0
448,23,341,6/2/2018,28.42,0,1.6,33.3,0
478,21,342,21/6/2018,28.42,0,1.6,33.3,0
457,17,301,7/8/2018,28.42,0,1.6,33.3,0
445,15,341,13/3/2018,28.42,0,1.6,33.3,0
455,11,301,10/7/2018,28.42,0,1.6,33.3,0
433,5,301,4/7/2018,28.42,0,1.6,33.3,0
499,29,341,17/9/2018,28.42,0,1.6,33.3,0
530,28,341,21/11/2018,28.42,0,1.6,33.3,0
475,26,342,8/5/2018,28.42,0,1.6,33.3,0
448,26,301,27/4/2018,28.42,0,1.6,33.3,0
480,18,342,19/10/2018,28.42,0,1.6,33.3,0
415,16,301,13/4/2018,28.42,0,1.6,33.3,0
446,12,341,10/4/2018,28.42,0,1.6,33.3,0
417,11,301,14/12/2018,28.42,0,1.6,33.3,0
508,9,342,24/7/2018,28.42,0,1.6,33.3,0
365,6,301,17/1/2018,28.42,0,1.6,33.3,0
419,5,301,25/5/2018,28.42,0,1.6,33.3,0
3944,9,1687,5/1/2018,2.83,1,2.1,9.2,1
3919,6,1687,7/6/2018,2.83,1,2.1,9.2,1
3855,5,1687,30/5/2018,2.83,1,2.1,9.2,1
3521,2,1687,24/5/2018,2.83,1,2.1,9.2,1
3787,9,1616,15/1/2018,2.83,1,2.1,9.2,1
3811,7,1616,26/3/2018,2.83,1,2.1,9.2,1
3679,6,1624,30/4/2018,2.83,1,2.1,9.2,1
3833,5,1624,20/4/2018,2.83,1,2.1,9.2,1
3744,3,1624,17/5/2018,2.83,1,2.1,9.2,1
3653,5,1611,19/1/2018,2.83,1,2.1,9.2,1
3570,3,1611,22/1/2018,2.83,1,2.1,9.2,1
4251,21,1623,28/2/2018,2.83,1,2.1,9.2,1
4223,21,1615,27/2/2018,2.83,1,2.1,9.2,1
4341,19,1623,6/2/2018,2.83,1,2.1,9.2,1
4065,19,1615,19/1/2018,2.83,1,2.1,9.2,1
4065,18,1615,11/1/2018,2.83,1,2.1,9.2,1
4023,17,1623,15/1/2018,2.83,1,2.1,9.2,1
4249,17,1615,6/2/2018,2.83,1,2.1,9.2,1
4751,12,1623,19/6/2018,2.83,1,2.1,9.2,1
4025,12,1615,23/3/2018,2.83,1,2.1,9.2,1
3980,11,1623,14/2/2018,2.83,1,2.1,9.2,1
3877,11,1615,15/1/2018,2.83,1,2.1,9.2,1
3935,10,1615,14/3/2018,2.83,1,2.1,9.2,1
3915,9,1623,1/3/2018,2.83,1,2.1,9.2,1
3903,9,1657,5/3/2018,2.83,1,2.1,9.2,1
3883,8,1623,7/3/2018,2.83,1,2.1,9.2,1
4103,8,1615,5/3/2018,2.83,1,2.1,9.2,1
3753,7,1623,26/2/2018,2.83,1,2.1,9.2,1
3751,7,1615,26/2/2018,2.83,1,2.1,9.2,1
3693,6,1623,19/1/2018,2.83,1,2.1,9.2,1
3770,6,1615,23/3/2018,2.83,1,2.1,9.2,1
3746,5,1623,29/3/2018,2.83,1,2.1,9.2,1
3739,5,1615,16/4/2018,2.83,1,2.1,9.2,1
3879,3,1623,12/3/2018,2.83,1,2.1,9.2,1
3654,3,1615,23/3/2018,2.83,1,2.1,9.2,1
3754,2,1623,7/6/2018,2.83,1,2.1,9.2,1
3740,2,1615,13/6/2018,2.83,1,2.1,9.2,1
4088,1,1574,1/6/2018,2.83,1,2.1,9.2,1
4204,1,1565,13/6/2018,2.83,1,2.1,9.2,1
4765,22,1667,4/4/2018,2.83,1,2.1,9.2,1
4771,22,1589,9/4/2018,2.83,1,2.1,9.2,1
4508,21,1667,11/5/2018,2.83,1,2.1,9.2,1
4574,21,1589,11/4/2018,2.83,1,2.1,9.2,1
4432,20,1667,26/4/2018,2.83,1,2.1,9.2,1
4519,20,1589,7/5/2018,2.83,1,2.1,9.2,1
4357,19,1667,7/6/2018,2.83,1,2.1,9.2,1
4464,19,1589,27/4/2018,2.83,1,2.1,9.2,1
4357,18,1667,8/5/2018,2.83,1,2.1,9.2,1
4551,18,1589,22/8/2018,2.83,1,2.1,9.2,1
4464,18,1589,10/5/2018,2.83,1,2.1,9.2,1
4291,17,1667,16/5/2018,2.83,1,2.1,9.2,1
4396,17,1589,4/5/2018,2.83,1,2.1,9.2,1
4257,16,1667,28/5/2018,2.83,1,2.1,9.2,1
4582,16,1589,15/5/2018,2.83,1,2.1,9.2,1
4478,15,1667,29/3/2018,2.83,1,2.1,9.2,1
4503,15,1589,29/3/2018,2.83,1,2.1,9.2,1
4171,12,1667,1/6/2018,2.83,1,2.1,9.2,1
4315,12,1589,14/6/2018,2.83,1,2.1,9.2,1
4365,11,1667,7/6/2018,2.83,1,2.1,9.2,1
4262,11,1589,25/6/2018,2.83,1,2.1,9.2,1
4065,10,1667,6/6/2018,2.83,1,2.1,9.2,1
4198,10,1589,6/7/2018,2.83,1,2.1,9.2,1
4013,9,1667,7/6/2018,2.83,1,2.1,9.2,1
4130,9,1589,9/7/2018,2.83,1,2.1,9.2,1
3939,8,1667,31/5/2018,2.83,1,2.1,9.2,1
4051,8,1589,3/8/2018,2.83,1,2.1,9.2,1
4103,7,1667,18/5/2018,2.83,1,2.1,9.2,1
3984,7,1589,19/6/2018,2.83,1,2.1,9.2,1
4003,6,1667,12/6/2018,2.83,1,2.1,9.2,1
3916,6,1589,9/8/2018,2.83,1,2.1,9.2,1
3935,5,1667,20/6/2018,2.83,1,2.1,9.2,1
3838,5,1589,13/7/2018,2.83,1,2.1,9.2,1
3791,3,1667,6/7/2018,2.83,1,2.1,9.2,1
3734,3,1589,25/7/2018,2.83,1,2.1,9.2,1
3504,2,1667,8/6/2018,2.83,1,2.1,9.2,1
3711,2,1589,7/6/2018,2.83,1,2.1,9.2,1
3885,1,1617,7/6/2018,2.83,1,2.1,9.2,1
4453,1,1540,7/6/2018,2.83,1,2.1,9.2,1
850,14,535,11/5/2018,39.58,0,1.6,7.9,1
870,8,588,18/7/2018,39.58,0,1.6,7.9,1
560,7,335,8/5/2018,39.58,0,1.6,7.9,1
700,6,423,30/7/2018,39.58,0,1.6,7.9,1
800,6,588,22/10/2018,39.58,0,1.6,7.9,1
588,5,419,9/4/2018,39.58,0,1.6,7.9,1
580,2,419,23/2/2018,39.58,0,1.6,7.9,1
558,7,335,23/7/2018,39.58,0,1.6,7.9,1
633,7,369,28/6/2018,39.58,0,1.6,7.9,1
525,6,335,4/4/2018,39.58,0,1.6,7.9,1
528,2,369,12/4/2018,39.58,0,1.6,7.9,1
870,11,588,11/1/2018,39.58,0,1.6,7.9,1
200,2,588,20/4/2018,39.58,0,1.6,7.9,1
200,14,333,24/1/2018,39.58,0,1.6,7.9,1
530,14,415,19/3/2018,39.58,0,1.6,7.9,1
195,5,372,3/1/2018,39.58,0,1.6,7.9,1
599,9,372,5/10/2018,39.58,0,1.6,7.9,1
518,7,372,5/3/2018,39.58,0,1.6,7.9,1
538,11,372,14/2/2018,39.58,0,1.6,7.9,1
575,7,421,12/1/2018,39.58,0,1.6,7.9,1
550,6,372,18/10/2018,39.58,0,1.6,7.9,1
593,4,372,8/6/2018,39.58,0,1.6,7.9,1
490,12,336,27/3/2018,39.58,0,1.6,7.9,1
200,7,372,30/11/2018,39.58,0,1.6,7.9,1
200,10,426,12/9/2018,40.92,0,1.6,7.9,1
561,13,426,12/1/2018,40.92,0,1.6,7.9,1
598,7,409,16/8/2018,40.92,0,1.6,7.9,1
545,2,401,16/5/2018,40.92,0,1.6,7.9,1
754,6,456,6/9/2018,40.92,0,1.6,7.9,1
560,5,409,29/3/2018,40.92,0,1.6,7.9,1
600,4,426,12/10/2018,40.92,0,1.6,7.9,1
560,2,426,26/2/2018,40.92,0,1.6,7.9,1
450,11,409,19/11/2018,40.92,0,1.6,7.9,1
758,7,456,24/8/2018,40.92,0,1.6,7.9,1
580,5,426,8/2/2018,40.92,0,1.6,7.9,1
2273,1,805,18/1/2018,0,1,1.4,10,0
1163,1,447,10/1/2018,0.33,1,1.6,10.2,0
905,1,334,3/4/2018,0.33,1,1.6,10.2,0
1655,1,726,10/1/2018,0.33,1,1.6,10.2,0
4624,5,1544,31/7/2018,29.75,1,1.7,10.3,0
4480,2,1544,31/7/2018,29.75,1,1.7,10.3,0
4400,1,1544,2/11/2018,29.75,1,1.7,10.3,0
3735,3,1518,3/8/2018,1.5,1,1.7,10.3,0
3609,2,1518,26/7/2018,1.5,1,1.7,10.3,0
3600,2,1569,11/4/2018,29.75,1,1.7,10.3,0
3373,1,1518,14/5/2018,29.75,1,1.7,10.3,0
540,4,333,2/2/2018,3.08,1,1,10.6,0
536,3,332,9/2/2018,3.08,1,1,10.6,0
536,3,333,13/2/2018,3.08,1,1,10.6,0
555,3,333,11/7/2018,3.08,1,1,10.6,0
490,12,436,30/8/2018,30.33,0,1.4,10.2,1
498,17,443,4/6/2018,33.17,0,1.4,10.2,1
408,13,572,8/3/2018,29.75,0,1.4,10.2,1
210,25,407,21/9/2018,27.25,0,1.4,10.2,1
600,24,544,28/6/2018,27.25,0,1.4,10.2,1
395,23,544,30/5/2018,27.25,0,1.4,10.2,1
320,22,376,4/5/2018,27.25,0,1.4,10.2,1
266,10,385,26/6/2018,27.25,0,1.4,10.2,1
368,6,598,28/2/2018,27.25,0,1.4,10.2,1
638,19,591,12/3/2018,29.25,0,2,11.9,0
550,11,484,19/7/2018,29.25,0,2,11.9,0
530,11,484,30/8/2018,29.25,0,2,11.9,0
611,6,592,15/1/2018,29.25,0,2,11.9,0
